file_name,AI,MSE,manipulation
stable-diffusion-v1-513.png,1,0.0077180936932563,Scale-140%
stable-diffusion-v1-513.png,1,0.0169432759284973,Scale-60%
stable-diffusion-v1-513.png,1,0.0080774379894137,Blur-Radius-0.5px
stable-diffusion-v1-513.png,1,0.0277821011841297,Blur-Radius-1px
stable-diffusion-v1-514.png,1,0.0283052809536457,none
stable-diffusion-v1-514.png,1,0.0324915573000907,JPEG-Quality-85
stable-diffusion-v1-514.png,1,0.0386435613036155,JPEG-Quality-70
stable-diffusion-v1-514.png,1,0.0846154540777206,Crop-20%
stable-diffusion-v1-514.png,1,0.2303806841373443,Crop-40%
stable-diffusion-v1-514.png,1,0.1580301523208618,Rotation-20deg
stable-diffusion-v1-514.png,1,0.0896800309419632,Rotation-40deg
stable-diffusion-v1-514.png,1,0.0289117991924285,Scale-140%
stable-diffusion-v1-514.png,1,0.0369363129138946,Scale-60%
stable-diffusion-v1-514.png,1,0.0306195951998233,Blur-Radius-0.5px
stable-diffusion-v1-514.png,1,0.0358750931918621,Blur-Radius-1px
stable-diffusion-v1-515.png,1,0.0150104323402047,none
stable-diffusion-v1-515.png,1,0.0178567487746477,JPEG-Quality-85
stable-diffusion-v1-515.png,1,0.0238328874111175,JPEG-Quality-70
stable-diffusion-v1-515.png,1,0.0266976207494735,Crop-20%
stable-diffusion-v1-515.png,1,0.0940182358026504,Crop-40%
stable-diffusion-v1-515.png,1,0.0767890885472297,Rotation-20deg
stable-diffusion-v1-515.png,1,0.0363156832754612,Rotation-40deg
stable-diffusion-v1-515.png,1,0.0179205294698476,Scale-140%
stable-diffusion-v1-515.png,1,0.0254802517592906,Scale-60%
stable-diffusion-v1-515.png,1,0.0163259524852037,Blur-Radius-0.5px
stable-diffusion-v1-515.png,1,0.0303122512996196,Blur-Radius-1px
stable-diffusion-v1-516.png,1,0.0343574248254299,none
stable-diffusion-v1-516.png,1,0.0327832326292991,JPEG-Quality-85
stable-diffusion-v1-516.png,1,0.0345279909670352,JPEG-Quality-70
stable-diffusion-v1-516.png,1,0.0573706403374671,Crop-20%
stable-diffusion-v1-516.png,1,0.0456468313932418,Crop-40%
stable-diffusion-v1-516.png,1,0.0574661195278167,Rotation-20deg
stable-diffusion-v1-516.png,1,0.0704568177461624,Rotation-40deg
stable-diffusion-v1-516.png,1,0.0365202724933624,Scale-140%
stable-diffusion-v1-516.png,1,0.0387818813323974,Scale-60%
stable-diffusion-v1-516.png,1,0.0388451293110847,Blur-Radius-0.5px
stable-diffusion-v1-516.png,1,0.0416756570339202,Blur-Radius-1px
stable-diffusion-v1-517.png,1,0.0132979648187756,none
stable-diffusion-v1-517.png,1,0.0128951789811253,JPEG-Quality-85
stable-diffusion-v1-517.png,1,0.014130656607449,JPEG-Quality-70
stable-diffusion-v1-517.png,1,0.0079984636977314,Crop-20%
stable-diffusion-v1-517.png,1,0.0182218626141548,Crop-40%
stable-diffusion-v1-517.png,1,0.0258565489202737,Rotation-20deg
stable-diffusion-v1-517.png,1,0.0317638926208019,Rotation-40deg
stable-diffusion-v1-517.png,1,0.0125026945024728,Scale-140%
stable-diffusion-v1-517.png,1,0.0151367634534835,Scale-60%
stable-diffusion-v1-517.png,1,0.0115603487938642,Blur-Radius-0.5px
stable-diffusion-v1-517.png,1,0.0129740927368402,Blur-Radius-1px
stable-diffusion-v1-518.png,1,0.0166495181620121,none
stable-diffusion-v1-518.png,1,0.0246704556047916,JPEG-Quality-85
stable-diffusion-v1-518.png,1,0.0288800448179245,JPEG-Quality-70
stable-diffusion-v1-518.png,1,0.0398230254650116,Crop-20%
stable-diffusion-v1-518.png,1,0.0996229946613311,Crop-40%
stable-diffusion-v1-518.png,1,0.1575001776218414,Rotation-20deg
stable-diffusion-v1-518.png,1,0.0995292961597442,Rotation-40deg
stable-diffusion-v1-518.png,1,0.0196364372968673,Scale-140%
stable-diffusion-v1-518.png,1,0.0470172353088855,Scale-60%
stable-diffusion-v1-518.png,1,0.0170363187789917,Blur-Radius-0.5px
stable-diffusion-v1-518.png,1,0.0617241486907005,Blur-Radius-1px
stable-diffusion-v1-519.png,1,0.022160205990076,none
stable-diffusion-v1-519.png,1,0.0196438170969486,JPEG-Quality-85
stable-diffusion-v1-519.png,1,0.0234956070780754,JPEG-Quality-70
stable-diffusion-v1-519.png,1,0.0302964337170124,Crop-20%
stable-diffusion-v1-519.png,1,0.1444589346647262,Crop-40%
stable-diffusion-v1-519.png,1,0.0328494869172573,Rotation-20deg
stable-diffusion-v1-519.png,1,0.0582529194653034,Rotation-40deg
stable-diffusion-v1-519.png,1,0.0227140747010707,Scale-140%
stable-diffusion-v1-519.png,1,0.0309483092278242,Scale-60%
stable-diffusion-v1-519.png,1,0.0205941572785377,Blur-Radius-0.5px
stable-diffusion-v1-519.png,1,0.0314121469855308,Blur-Radius-1px
stable-diffusion-v1-520.png,1,0.0277110747992992,none
stable-diffusion-v1-520.png,1,0.0248366817831993,JPEG-Quality-85
stable-diffusion-v1-520.png,1,0.0276475697755813,JPEG-Quality-70
stable-diffusion-v1-520.png,1,0.0379839316010475,Crop-20%
stable-diffusion-v1-520.png,1,0.0344298481941223,Crop-40%
stable-diffusion-v1-520.png,1,0.0409441329538822,Rotation-20deg
stable-diffusion-v1-520.png,1,0.0378152877092361,Rotation-40deg
stable-diffusion-v1-520.png,1,0.0283942185342311,Scale-140%
stable-diffusion-v1-520.png,1,0.0342547893524169,Scale-60%
stable-diffusion-v1-520.png,1,0.0282551050186157,Blur-Radius-0.5px
stable-diffusion-v1-520.png,1,0.0298538282513618,Blur-Radius-1px
stable-diffusion-v1-521.png,1,0.0423684492707252,none
stable-diffusion-v1-521.png,1,0.0294518396258354,JPEG-Quality-85
stable-diffusion-v1-521.png,1,0.0903160721063613,JPEG-Quality-70
stable-diffusion-v1-521.png,1,0.0840549916028976,Crop-20%
stable-diffusion-v1-521.png,1,0.0370033755898475,Crop-40%
stable-diffusion-v1-521.png,1,0.0224136114120483,Rotation-20deg
stable-diffusion-v1-521.png,1,0.0647251904010772,Rotation-40deg
stable-diffusion-v1-521.png,1,0.0331403911113739,Scale-140%
stable-diffusion-v1-521.png,1,0.0308991968631744,Scale-60%
stable-diffusion-v1-521.png,1,0.0333954505622386,Blur-Radius-0.5px
stable-diffusion-v1-521.png,1,0.0289495810866355,Blur-Radius-1px
stable-diffusion-v1-522.png,1,0.0073693757876753,none
stable-diffusion-v1-522.png,1,0.0089522339403629,JPEG-Quality-85
stable-diffusion-v1-522.png,1,0.0130811380222439,JPEG-Quality-70
stable-diffusion-v1-522.png,1,0.015500096604228,Crop-20%
stable-diffusion-v1-522.png,1,0.0223687924444675,Crop-40%
stable-diffusion-v1-522.png,1,0.0131085161119699,Rotation-20deg
stable-diffusion-v1-522.png,1,0.018508106470108,Rotation-40deg
stable-diffusion-v1-522.png,1,0.0079180272296071,Scale-140%
stable-diffusion-v1-522.png,1,0.0124961510300636,Scale-60%
stable-diffusion-v1-522.png,1,0.0067656002938747,Blur-Radius-0.5px
stable-diffusion-v1-522.png,1,0.0120188714936375,Blur-Radius-1px
stable-diffusion-v1-523.png,1,0.0029657557606697,none
stable-diffusion-v1-523.png,1,0.0041824169456958,JPEG-Quality-85
stable-diffusion-v1-523.png,1,0.003838013857603,JPEG-Quality-70
stable-diffusion-v1-523.png,1,0.0039594830013811,Crop-20%
stable-diffusion-v1-523.png,1,0.0075603229925036,Crop-40%
stable-diffusion-v1-523.png,1,0.0086417896673083,Rotation-20deg
stable-diffusion-v1-523.png,1,0.0069990246556699,Rotation-40deg
stable-diffusion-v1-523.png,1,0.0028454679995775,Scale-140%
stable-diffusion-v1-523.png,1,0.0034212700556963,Scale-60%
stable-diffusion-v1-523.png,1,0.0027757317293435,Blur-Radius-0.5px
stable-diffusion-v1-523.png,1,0.0029671592637896,Blur-Radius-1px
stable-diffusion-v1-524.png,1,0.065745361149311,none
stable-diffusion-v1-524.png,1,0.0685630068182945,JPEG-Quality-85
