file_name,AI,origin_name,MSE
ADM-diffusers33.png,1,ADM-diffusers,0.032921772450208664
ADM-diffusers34.png,1,ADM-diffusers,0.01984085515141487
ADM-diffusers35.png,1,ADM-diffusers,0.03453595191240311
ADM-diffusers36.png,1,ADM-diffusers,0.07012146711349487
ADM-diffusers37.png,1,ADM-diffusers,0.013760989531874657
ADM-diffusers38.png,1,ADM-diffusers,0.019521765410900116
ADM-diffusers39.png,1,ADM-diffusers,0.15939930081367493
ADM-diffusers40.png,1,ADM-diffusers,0.08263614773750305
ADM-diffusers41.png,1,ADM-diffusers,0.029226131737232208
ADM-diffusers42.png,1,ADM-diffusers,0.033282533288002014
ADM-diffusers43.png,1,ADM-diffusers,0.05224541574716568
ADM-diffusers44.png,1,ADM-diffusers,0.0061265528202056885
ADM-diffusers45.png,1,ADM-diffusers,0.020117055624723434
ADM-diffusers46.png,1,ADM-diffusers,0.05351709574460983
ADM-diffusers47.png,1,ADM-diffusers,0.02275310829281807
ADM-diffusers48.png,1,ADM-diffusers,0.018070966005325317
ADM-diffusers49.png,1,ADM-diffusers,0.028586717322468758
stable-diffusion-2-1-base0.png,1,stable-diffusion-2-1-base,0.2625579237937927
stable-diffusion-2-1-base1.png,1,stable-diffusion-2-1-base,0.01722295954823494
stable-diffusion-2-1-base2.png,1,stable-diffusion-2-1-base,0.0410478413105011
stable-diffusion-2-1-base3.png,1,stable-diffusion-2-1-base,0.021763326600193977
stable-diffusion-2-1-base4.png,1,stable-diffusion-2-1-base,0.03505402058362961
stable-diffusion-2-1-base5.png,1,stable-diffusion-2-1-base,0.01890738680958748
stable-diffusion-2-1-base6.png,1,stable-diffusion-2-1-base,0.004270808771252632
stable-diffusion-2-1-base7.png,1,stable-diffusion-2-1-base,0.03140440210700035
stable-diffusion-2-1-base8.png,1,stable-diffusion-2-1-base,0.01914309337735176
stable-diffusion-2-1-base9.png,1,stable-diffusion-2-1-base,0.028872597962617874
stable-diffusion-2-1-base10.png,1,stable-diffusion-2-1-base,0.0047096554189920425
stable-diffusion-2-1-base11.png,1,stable-diffusion-2-1-base,0.004997840151190758
stable-diffusion-2-1-base12.png,1,stable-diffusion-2-1-base,0.04247911274433136
stable-diffusion-2-1-base13.png,1,stable-diffusion-2-1-base,0.00820893608033657
stable-diffusion-2-1-base14.png,1,stable-diffusion-2-1-base,0.06774482131004333
stable-diffusion-2-1-base15.png,1,stable-diffusion-2-1-base,0.07377608120441437
stable-diffusion-2-1-base16.png,1,stable-diffusion-2-1-base,0.01248610857874155
stable-diffusion-2-1-base17.png,1,stable-diffusion-2-1-base,0.04058206453919411
stable-diffusion-2-1-base18.png,1,stable-diffusion-2-1-base,0.137933611869812
stable-diffusion-2-1-base19.png,1,stable-diffusion-2-1-base,0.021962612867355347
stable-diffusion-2-1-base20.png,1,stable-diffusion-2-1-base,0.2136537730693817
stable-diffusion-2-1-base21.png,1,stable-diffusion-2-1-base,0.006257899105548859
stable-diffusion-2-1-base22.png,1,stable-diffusion-2-1-base,0.06234777346253395
stable-diffusion-2-1-base23.png,1,stable-diffusion-2-1-base,0.017409756779670715
stable-diffusion-2-1-base24.png,1,stable-diffusion-2-1-base,0.03456103056669235
stable-diffusion-2-1-base25.png,1,stable-diffusion-2-1-base,0.011302822269499302
stable-diffusion-2-1-base26.png,1,stable-diffusion-2-1-base,0.018823958933353424
stable-diffusion-2-1-base27.png,1,stable-diffusion-2-1-base,0.03005239926278591
stable-diffusion-2-1-base28.png,1,stable-diffusion-2-1-base,0.02980468049645424
stable-diffusion-2-1-base29.png,1,stable-diffusion-2-1-base,0.033144816756248474
stable-diffusion-2-1-base30.png,1,stable-diffusion-2-1-base,0.03072623908519745
stable-diffusion-2-1-base31.png,1,stable-diffusion-2-1-base,0.005066812038421631
stable-diffusion-2-1-base32.png,1,stable-diffusion-2-1-base,0.015724878758192062
stable-diffusion-2-1-base33.png,1,stable-diffusion-2-1-base,0.004385923966765404
stable-diffusion-2-1-base34.png,1,stable-diffusion-2-1-base,0.01977360062301159
stable-diffusion-2-1-base35.png,1,stable-diffusion-2-1-base,0.020790845155715942
stable-diffusion-2-1-base36.png,1,stable-diffusion-2-1-base,0.015428931452333927
stable-diffusion-2-1-base37.png,1,stable-diffusion-2-1-base,0.011576847173273563
stable-diffusion-2-1-base38.png,1,stable-diffusion-2-1-base,0.011346295475959778
stable-diffusion-2-1-base39.png,1,stable-diffusion-2-1-base,0.005927068181335926
stable-diffusion-2-1-base40.png,1,stable-diffusion-2-1-base,0.007264949381351471
stable-diffusion-2-1-base41.png,1,stable-diffusion-2-1-base,0.015656810253858566
stable-diffusion-2-1-base42.png,1,stable-diffusion-2-1-base,0.012056762352585793
stable-diffusion-2-1-base43.png,1,stable-diffusion-2-1-base,0.004820376634597778
stable-diffusion-2-1-base44.png,1,stable-diffusion-2-1-base,0.05521105229854584
stable-diffusion-2-1-base45.png,1,stable-diffusion-2-1-base,0.03769388049840927
stable-diffusion-2-1-base46.png,1,stable-diffusion-2-1-base,0.025603245943784714
stable-diffusion-2-1-base47.png,1,stable-diffusion-2-1-base,0.06296931207180023
stable-diffusion-2-1-base48.png,1,stable-diffusion-2-1-base,0.005051588639616966
stable-diffusion-2-1-base49.png,1,stable-diffusion-2-1-base,0.012555904686450958
