file_name,AI,MSE,steps,time
lsun-bedrooms21.png,0,0.052034758031368256,50,15.377671864000149
lsun-bedrooms22.png,0,0.05807480961084366,10,3.774630631999571
lsun-bedrooms22.png,0,0.03023754619061947,25,7.753062044999751
lsun-bedrooms22.png,0,0.1033603698015213,50,15.347625650999362
lsun-bedrooms23.png,0,0.11790307611227036,10,3.8367686700003105
lsun-bedrooms23.png,0,0.0184471495449543,25,7.755165123999177
lsun-bedrooms23.png,0,0.008235541172325611,50,15.38425292699958
lsun-bedrooms24.png,0,0.05189422518014908,10,4.030469008000182
lsun-bedrooms24.png,0,0.059123918414115906,25,7.7420213149998744
lsun-bedrooms24.png,0,0.05648135393857956,50,15.372176801999558
lsun-bedrooms25.png,0,0.04047449678182602,10,3.811162490999777
lsun-bedrooms25.png,0,0.026076897978782654,25,7.764890946000378
lsun-bedrooms25.png,0,0.018018918111920357,50,15.369728962999943
lsun-bedrooms26.png,0,0.11857930570840836,10,3.8219391820002784
lsun-bedrooms26.png,0,0.020975852385163307,25,7.751086521000616
lsun-bedrooms26.png,0,0.01336742378771305,50,15.368791400000191
lsun-bedrooms27.png,0,0.050646860152482986,10,3.9171044969998547
lsun-bedrooms27.png,0,0.16101543605327606,25,7.738752328999908
lsun-bedrooms27.png,0,0.17389076948165894,50,15.34968060600022
lsun-bedrooms28.png,0,0.0581275150179863,10,4.0498841059998085
lsun-bedrooms28.png,0,0.0965055301785469,25,7.7419405250002455
lsun-bedrooms28.png,0,0.09819042682647705,50,15.332630710000558
lsun-bedrooms29.png,0,0.10627305507659912,10,3.815162324999619
lsun-bedrooms29.png,0,0.04389283061027527,25,7.746270360000381
lsun-bedrooms29.png,0,0.021252799779176712,50,15.348757091000152
lsun-bedrooms30.png,0,0.15806101262569427,10,3.877853707000213
lsun-bedrooms30.png,0,0.17326703667640686,25,7.747207347999392
lsun-bedrooms30.png,0,0.16822600364685059,50,15.388886499999899
lsun-bedrooms31.png,0,0.1391206532716751,10,3.8314208680003503
lsun-bedrooms31.png,0,0.05045992136001587,25,7.751538327999697
lsun-bedrooms31.png,0,0.17597360908985138,50,15.35857261900037
lsun-bedrooms32.png,0,0.05684669315814972,10,3.8108091760004754
lsun-bedrooms32.png,0,0.11609765142202377,25,7.747588149999501
lsun-bedrooms32.png,0,0.11905445903539658,50,15.36768235999989
lsun-bedrooms33.png,0,0.05216803401708603,10,3.886110192999695
lsun-bedrooms33.png,0,0.03545762598514557,25,7.751489287000368
lsun-bedrooms33.png,0,0.010034341365098953,50,15.343827075000263
lsun-bedrooms34.png,0,0.0375061109662056,10,4.2370224019996385
lsun-bedrooms34.png,0,0.09386429190635681,25,7.748877544999232
lsun-bedrooms34.png,0,0.02249402552843094,50,15.366192296000008
lsun-bedrooms35.png,0,0.04888687655329704,10,3.9192492920001314
lsun-bedrooms35.png,0,0.03269944712519646,25,7.750959427999987
lsun-bedrooms35.png,0,0.08104807138442993,50,15.38493137900059
lsun-bedrooms36.png,0,0.07274781167507172,10,3.864739582999391
lsun-bedrooms36.png,0,0.20328788459300995,25,7.748090848999709
lsun-bedrooms36.png,0,0.2172718644142151,50,15.338573912999891
lsun-bedrooms37.png,0,0.09444917738437653,10,3.873248892000447
lsun-bedrooms37.png,0,0.041436776518821716,25,7.762384949000079
lsun-bedrooms37.png,0,0.03571844473481178,50,15.376849856000263
lsun-bedrooms38.png,0,0.057164277881383896,10,3.861423139999715
lsun-bedrooms38.png,0,0.03057737834751606,25,7.751366745999803
lsun-bedrooms38.png,0,0.019009821116924286,50,15.372019606000322
lsun-bedrooms39.png,0,0.08388230949640274,10,3.861634397999296
lsun-bedrooms39.png,0,0.03599949926137924,25,7.752968624999994
lsun-bedrooms39.png,0,0.03882388025522232,50,15.362415845000214
lsun-bedrooms40.png,0,0.11953918635845184,10,3.8695158500004254
lsun-bedrooms40.png,0,0.11958660185337067,25,7.746075066999765
lsun-bedrooms40.png,0,0.12600654363632202,50,15.364280356000563
lsun-bedrooms41.png,0,0.043757978826761246,10,4.047737989999405
lsun-bedrooms41.png,0,0.022964078933000565,25,7.753399163000722
lsun-bedrooms41.png,0,0.006403316743671894,50,15.360254897000232
lsun-bedrooms42.png,0,0.045805349946022034,10,3.835106243000155
lsun-bedrooms42.png,0,0.035807833075523376,25,7.742788945000029
lsun-bedrooms42.png,0,0.011891580186784267,50,15.358722242000113
lsun-bedrooms43.png,0,0.06716927886009216,10,4.024237401999926
lsun-bedrooms43.png,0,0.08634945750236511,25,7.741775756999232
lsun-bedrooms43.png,0,0.07401017099618912,50,15.35562070099968
lsun-bedrooms44.png,0,0.06838033348321915,10,3.8207416329996704
lsun-bedrooms44.png,0,0.19104430079460144,25,7.752140895999219
lsun-bedrooms44.png,0,0.03746763616800308,50,15.364566962000026
lsun-bedrooms45.png,0,0.0625600516796112,10,3.781141555999966
